Player,start,end,ppg,apg,rpg,spg,bpg,dpoy,mvp,fmvp,allstar,allnba,alldef,ppg_leader,rpg_leader,apg_leader,ws_leader,hof
Orlando Woolridge,1982.0,1994.0,16.01,1.89,4.34,0.65,0.67,0,0,0,0,0,0,0,0,0,0,0
Haywoode Workman,1990.0,2000.0,5.48,3.93,2.28,0.99,0.06,0,0,0,0,0,0,0,0,0,0,0
Mark Workman,1953.0,1954.0,4.89,0.56,2.91,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
Tom Workman,1968.0,1971.0,6.19,0.6,2.6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
Willie Worsley,1969.0,1969.0,6.04,1.62,1.46,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
Sam Worthen,1981.0,1982.0,3.46,1.71,1.68,0.83,0.09,0,0,0,0,0,0,0,0,0,0,0
James Worthy,1983.0,1994.0,17.62,3.01,5.08,1.12,0.67,0,0,1,7,2,0,0,0,0,0,1
Antoine Wright,2006.0,2011.0,5.43,0.99,2.29,0.47,0.24,0,0,0,0,0,0,0,0,0,0,0
Bracey Wright,2006.0,2007.0,4.96,0.77,1.5,0.38,0.04,0,0,0,0,0,0,0,0,0,0,0
Brad Wright,1987.0,1988.0,3.38,0.06,3.38,0.19,0.38,0,0,0,0,0,0,0,0,0,0,0
Brandan Wright,2008.0,2018.0,6.95,0.46,3.64,0.46,0.99,0,0,0,0,0,0,0,0,0,0,0
Chris Wright,2013.0,2013.0,0.67,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
Delon Wright,2016.0,2023.0,7.14,3.11,3.21,1.23,0.36,0,0,0,0,0,0,0,0,0,0,0
Dorell Wright,2005.0,2015.0,8.37,1.55,3.81,0.76,0.49,0,0,0,0,0,0,0,0,0,0,0
Howard Wright,1991.0,1993.0,3.26,0.16,2.47,0.21,0.26,0,0,0,0,0,0,0,0,0,0,0
Howie Wright,1971.0,1972.0,4.47,1.19,1.51,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
Joby Wright,1973.0,1976.0,4.23,0.37,2.83,0.19,0.19,0,0,0,0,0,0,0,0,0,0,0
Julian Wright,2008.0,2011.0,3.93,0.79,2.3,0.57,0.3,0,0,0,0,0,0,0,0,0,0,0
Larry Wright,1977.0,1982.0,8.23,3.4,1.6,0.83,0.17,0,0,0,0,0,0,0,0,0,0,0
